,f1_height,f1_reach,f1_sapm,f1_slpm,f1_stance,f1_stracc,f1_strdef,f1_subavg,f1_tdacc,f1_tdavg,f1_tddef,f1_weight,f1_dob,f1_wins,f1_losses,f1_cumtime,f2_height,f2_reach,f2_sapm,f2_slpm,f2_stance,f2_stracc,f2_strdef,f2_subavg,f2_tdacc,f2_tdavg,f2_tddef,f2_weight,f2_dob,f2_wins,f2_losses,f2_cumtime
0,172.72,179.2171706520149,2.49,1.73,0.0,0.47,0.42,2.9,0.4,2.88,0.5,70.37,47.0,3.0,5.0,1403.0,180.34,184.567339234908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.18,44.0,4.0,2.0,1073.0
0,172.72,179.2171706520149,2.49,1.73,0.0,0.47,0.42,2.9,0.4,2.88,0.5,70.37,47.0,3.0,5.0,1403.0,182.88,186.350728762539,1.64,0.49,1.0,0.3,0.47,1.2,0.17,0.84,0.21,77.18,39.0,4.0,6.0,2854.0
0,175.26,180.34,1.9,2.79,1.0,0.46,0.56,0.8,0.47,2.35,0.75,77.18,45.0,8.0,5.0,2830.0,172.72,179.2171706520149,2.49,1.73,0.0,0.47,0.42,2.9,0.4,2.88,0.5,70.37,47.0,3.0,5.0,1403.0
0,172.72,179.2171706520149,2.49,1.73,0.0,0.47,0.42,2.9,0.4,2.88,0.5,70.37,47.0,3.0,5.0,1403.0,180.34,184.567339234908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.18,44.0,4.0,2.0,1073.0
0,170.18,177.8,1.9,1.91,1.0,0.49,0.5,0.5,0.31,1.95,0.37,70.37,42.0,5.0,8.0,2995.0,172.72,179.2171706520149,2.49,1.73,0.0,0.47,0.42,2.9,0.4,2.88,0.5,70.37,47.0,3.0,5.0,1403.0
0,185.42,188.13411829017005,0.27,1.74,0.0,0.59,0.6,2.0,0.66,4.02,1.0,83.99000000000001,1988.0,1.0,2.0,367.0,180.34,184.567339234908,2.34,3.75,0.0,0.56,0.53,1.9,0.33,3.75,0.5,77.18,1988.0,6.0,3.0,1620.0
0,182.88,177.8,1.69,2.41,1.0,0.51,0.57,0.6,0.55,2.45,0.62,83.99000000000001,35.0,9.0,10.0,3224.0,180.34,184.567339234908,2.34,3.75,0.0,0.56,0.53,1.9,0.33,3.75,0.5,77.18,35.0,6.0,3.0,1620.0
0,182.88,186.350728762539,3.23,1.89,0.0,0.36,0.52,1.5,0.16,0.62,0.58,77.18,42.0,2.0,4.0,820.0,180.34,184.567339234908,2.34,3.75,0.0,0.56,0.53,1.9,0.33,3.75,0.5,77.18,42.0,6.0,3.0,1620.0
0,177.8,182.78394970727697,2.94,2.78,0.0,0.46,0.58,0.0,0.5,0.41,0.61,77.18,40.0,3.0,7.0,1672.0,180.34,184.567339234908,2.34,3.75,0.0,0.56,0.53,1.9,0.33,3.75,0.5,77.18,40.0,6.0,3.0,1620.0
0,180.34,184.567339234908,2.34,3.75,0.0,0.56,0.53,1.9,0.33,3.75,0.5,77.18,36.0,6.0,3.0,1620.0,185.42,188.13411829017005,2.87,1.71,0.0,0.48,0.52,0.0,0.33,2.69,0.5,77.18,36.0,0.0,1.0,295.0
0,180.34,184.567339234908,2.34,3.75,0.0,0.56,0.53,1.9,0.33,3.75,0.5,77.18,1988.0,6.0,3.0,1620.0,187.96,189.9175078178011,2.4,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,83.99000000000001,1988.0,0.0,1.0,75.0
0,180.34,184.567339234908,2.34,3.75,0.0,0.56,0.53,1.9,0.33,3.75,0.5,77.18,1988.0,6.0,3.0,1620.0,0.0,57.946682773104385,7.36,0.82,1.0,0.6,0.51,0.0,0.0,0.0,0.66,0.0,1988.0,0.0,1.0,220.0
0,170.18,177.43378112438384,1.56,2.34,0.0,0.52,0.58,2.8,0.27,2.02,0.0,76.272,35.0,3.0,2.0,1327.0,180.34,184.567339234908,2.34,3.75,0.0,0.56,0.53,1.9,0.33,3.75,0.5,77.18,35.0,6.0,3.0,1620.0
0,180.34,184.567339234908,2.34,3.75,0.0,0.56,0.53,1.9,0.33,3.75,0.5,77.18,1988.0,6.0,3.0,1620.0,180.34,184.567339234908,12.63,9.47,0.0,0.6,0.0,0.0,0.0,0.0,1.0,77.18,1988.0,0.0,1.0,19.0
0,175.26,181.0005601796459,1.0,2.67,0.0,0.7,0.79,1.7,0.0,0.0,0.5,65.83,1988.0,1.0,2.0,550.0,175.26,181.0005601796459,2.89,1.0,0.0,0.2,0.34,0.0,0.45,7.48,1.0,70.37,1988.0,3.0,2.0,1014.0
0,0.0,57.946682773104385,8.84,6.51,1.0,0.5,0.36,0.0,0.0,0.0,0.0,0.0,1988.0,0.0,2.0,309.0,175.26,181.0005601796459,1.0,2.67,0.0,0.7,0.79,1.7,0.0,0.0,0.5,65.83,1988.0,1.0,2.0,550.0
0,167.64000000000001,175.6503915967528,0.61,1.21,0.0,0.66,0.0,0.0,0.0,0.0,0.0,56.75,1988.0,3.0,1.0,527.0,175.26,181.0005601796459,1.0,2.67,0.0,0.7,0.79,1.7,0.0,0.0,0.5,65.83,1988.0,1.0,2.0,550.0
0,182.88,193.04,1.65,2.61,0.0,0.5,0.54,0.8,0.51,3.6,0.56,77.18,39.0,15.0,3.0,4738.0,182.88,186.350728762539,1.57,2.17,0.0,0.39,0.65,0.5,0.33,0.5,0.64,77.18,42.0,0.0,2.0,600.0
0,177.8,185.42000000000002,2.21,1.79,0.0,0.36,0.63,0.4,0.48,2.51,0.64,77.18,40.0,15.0,10.0,6236.0,182.88,186.350728762539,1.57,2.17,0.0,0.39,0.65,0.5,0.33,0.5,0.64,77.18,42.0,0.0,2.0,600.0
0,193.04,203.2,3.09,2.89,0.0,0.45,0.5,0.8,0.29,0.82,0.66,119.85600000000001,38.0,10.0,9.0,3381.0,190.5,191.70089734543214,5.47,1.27,1.0,0.58,0.31,0.0,0.2,1.91,0.0,113.5,39.0,1.0,1.0,472.0
0,190.5,191.70089734543214,5.47,1.27,1.0,0.58,0.31,0.0,0.2,1.91,0.0,113.5,39.0,1.0,1.0,472.0,190.5,191.70089734543214,2.14,4.29,0.0,0.86,0.0,0.0,0.0,0.0,0.75,111.23,42.0,0.0,1.0,280.0
0,177.8,185.42000000000002,1.49,2.29,0.0,0.35,0.71,0.4,0.52,2.61,0.0,65.83,29.0,6.0,2.0,1782.0,172.72,179.2171706520149,2.96,1.48,1.0,0.22,0.75,0.0,1.0,3.7,0.0,70.37,31.0,0.0,1.0,243.0
0,167.64000000000001,170.18,2.96,4.24,1.0,0.4,0.66,0.3,0.33,0.68,0.58,61.29,28.0,3.0,1.0,833.0,165.1,162.56,7.36,0.11,0.0,0.07,0.31,12.1,0.0,0.0,0.0,61.29,31.0,1.0,2.0,522.0
0,172.72,175.26,2.26,3.98,0.0,0.35,0.66,0.0,0.16,0.68,0.83,61.29,31.0,2.0,2.0,725.0,165.1,162.56,7.36,0.11,0.0,0.07,0.31,12.1,0.0,0.0,0.0,61.29,31.0,1.0,2.0,522.0
0,165.1,162.56,7.36,0.11,0.0,0.07,0.31,12.1,0.0,0.0,0.0,61.29,31.0,1.0,2.0,522.0,182.88,190.5,4.73,3.43,1.0,0.4,0.56,0.2,0.33,0.25,0.75,65.83,27.0,3.0,3.0,1451.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,175.26,182.88,2.29,1.43,1.0,0.37,0.6,1.1,0.42,1.72,0.25,70.37,41.0,5.0,6.0,2823.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,167.64000000000001,180.34,2.85,1.78,0.0,0.39,0.55,2.4,0.36,1.53,0.37,70.37,43.0,7.0,5.0,2839.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,182.88,182.88,2.5,1.74,1.0,0.34,0.67,2.5,0.25,2.5,0.14,70.37,30.0,3.0,4.0,1441.0
0,172.72,172.72,4.18,4.08,0.0,0.42,0.69,0.9,0.66,0.25,0.71,65.83,35.0,7.0,6.0,2655.0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,175.26,177.8,4.08,4.17,0.0,0.28,0.57,0.1,0.38,0.63,0.77,70.37,33.0,9.0,11.0,5002.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,185.42,188.13411829017005,4.56,0.76,1.0,0.14,0.33,0.0,0.0,0.0,0.0,70.37,46.0,0.0,1.0,79.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,175.26,175.26,1.71,1.04,0.0,0.27,0.58,2.0,0.33,1.67,0.11,70.37,38.0,1.0,2.0,900.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,170.18,177.8,1.9,1.91,1.0,0.49,0.5,0.5,0.31,1.95,0.37,70.37,42.0,5.0,8.0,2995.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,172.72,182.88,2.98,2.88,1.0,0.38,0.57,0.2,0.41,2.04,0.6,70.37,32.0,6.0,6.0,2824.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,172.72,180.34,3.38,2.19,0.0,0.33,0.59,1.6,0.36,2.49,0.11,70.37,35.0,2.0,6.0,1760.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,170.18,177.43378112438384,2.04,2.01,1.0,0.43,0.58,1.9,0.58,2.21,0.34,68.10000000000001,38.0,9.0,7.0,3973.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,175.26,180.34,3.17,3.98,0.0,0.45,0.58,0.4,0.44,2.55,0.7,70.37,30.0,2.0,4.0,1236.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,180.34,184.567339234908,3.74,2.59,0.0,0.32,0.57,0.0,0.26,1.23,0.6,76.272,42.0,0.0,4.0,1116.0
0,172.72,180.34,2.58,2.79,0.0,0.42,0.6,0.5,0.36,1.34,0.64,65.83,31.0,12.0,12.0,5813.0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,177.8,177.8,3.04,4.61,0.0,0.44,0.57,0.1,0.25,0.43,0.59,77.18,39.0,7.0,10.0,3234.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,170.18,177.43378112438384,1.22,1.06,1.0,0.41,0.52,1.4,0.4,2.47,0.25,70.37,45.0,2.0,4.0,1484.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,0.0,57.946682773104385,6.67,2.27,1.0,0.41,0.43,0.0,0.0,0.0,0.0,75.818,41.0,0.0,1.0,300.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,177.8,180.34,2.11,2.62,0.0,0.48,0.64,1.4,0.4,1.95,0.54,70.37,39.0,15.0,8.0,6039.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,172.72,179.2171706520149,4.56,0.69,0.0,0.11,0.42,0.0,0.0,0.0,0.0,70.37,38.0,0.0,1.0,134.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,177.8,180.34,4.01,2.32,1.0,0.45,0.56,0.4,1.0,1.07,0.33,70.37,34.0,1.0,3.0,1012.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,180.34,193.04,3.43,5.23,0.0,0.42,0.65,1.5,0.42,0.71,0.81,70.37,33.0,12.0,1.0,3124.0
0,167.64000000000001,172.72,2.64,1.98,0.0,0.39,0.46,0.9,0.2,2.05,0.38,77.18,43.0,7.0,7.0,3802.0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,170.18,177.43378112438384,1.4,0.2,0.0,0.25,0.47,0.0,0.12,2.0,0.0,70.37,50.0,0.0,1.0,300.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,170.18,177.8,2.44,2.05,0.0,0.44,0.6,2.2,0.44,2.75,0.39,65.83,35.0,11.0,11.0,4787.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,172.72,172.72,5.6,5.56,0.0,0.47,0.45,0.0,0.12,0.2,0.58,70.37,39.0,3.0,3.0,1800.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,167.64000000000001,175.6503915967528,4.62,1.76,0.0,0.36,0.47,2.7,0.4,5.47,0.0,70.37,34.0,1.0,2.0,388.0
0,175.26,185.42000000000002,2.34,2.91,1.0,0.42,0.66,0.7,0.53,0.76,0.69,70.37,41.0,14.0,13.0,6411.0,177.8,182.88,3.78,3.68,0.0,0.35,0.65,0.0,0.2,0.08,0.68,70.37,35.0,9.0,8.0,3836.0
0,182.88,182.88,2.8,4.96,1.0,0.44,0.66,0.0,0.33,0.25,0.6,83.99000000000001,45.0,7.0,3.0,1503.0,180.34,190.5,3.65,2.6,0.0,0.42,0.51,0.9,0.21,0.91,0.47,77.18,35.0,2.0,5.0,1242.0
0,182.88,177.8,5.94,1.86,0.0,0.27,0.5,0.4,0.06,0.13,0.58,83.99000000000001,38.0,4.0,9.0,2161.0,180.34,190.5,3.65,2.6,0.0,0.42,0.51,0.9,0.21,0.91,0.47,77.18,35.0,2.0,5.0,1242.0
0,182.88,182.88,2.8,4.96,1.0,0.44,0.66,0.0,0.33,0.25,0.6,83.99000000000001,45.0,7.0,3.0,1503.0,180.34,190.5,3.65,2.6,0.0,0.42,0.51,0.9,0.21,0.91,0.47,77.18,35.0,2.0,5.0,1242.0
0,180.34,190.5,3.65,2.6,0.0,0.42,0.51,0.9,0.21,0.91,0.47,77.18,35.0,2.0,5.0,1242.0,185.42,198.12,2.96,2.0,0.0,0.39,0.53,1.2,0.28,2.25,0.4,83.99000000000001,36.0,11.0,6.0,4003.0
0,182.88,190.5,2.63,3.76,0.0,0.53,0.56,1.7,0.46,1.6,0.62,77.18,36.0,13.0,10.0,3926.0,180.34,190.5,3.65,2.6,0.0,0.42,0.51,0.9,0.21,0.91,0.47,77.18,35.0,2.0,5.0,1242.0
0,175.26,182.88,3.93,2.77,0.0,0.45,0.4,0.5,0.47,1.46,0.6,77.18,41.0,7.0,13.0,4473.0,180.34,190.5,3.65,2.6,0.0,0.42,0.51,0.9,0.21,0.91,0.47,77.18,35.0,2.0,5.0,1242.0
0,177.8,182.88,3.01,2.7,0.0,0.43,0.52,0.3,0.37,2.62,0.74,77.18,37.0,6.0,9.0,3590.0,180.34,190.5,3.65,2.6,0.0,0.42,0.51,0.9,0.21,0.91,0.47,77.18,35.0,2.0,5.0,1242.0
0,185.42,188.13411829017005,3.76,1.4,0.0,0.35,0.41,0.0,0.0,0.0,0.58,99.88000000000001,52.0,1.0,7.0,2378.0,185.42,188.13411829017005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.88000000000001,44.0,1.0,1.0,512.0
0,185.42,188.13411829017005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.88000000000001,44.0,1.0,1.0,512.0,182.88,186.350728762539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.85000000000001,44.0,0.0,1.0,94.0
0,175.26,177.8,2.53,1.97,0.0,0.31,0.69,0.6,0.41,2.48,0.83,65.83,38.0,10.0,6.0,3923.0,177.8,180.34,0.47,2.3,1.0,0.43,0.73,0.5,0.2,0.5,0.0,65.83,32.0,2.0,0.0,600.0
0,177.8,180.34,0.47,2.3,1.0,0.43,0.73,0.5,0.2,0.5,0.0,65.83,32.0,2.0,0.0,600.0,175.26,165.1,3.18,2.67,1.0,0.4,0.58,0.0,0.5,0.25,0.73,70.37,31.0,2.0,2.0,1200.0
0,180.34,195.58,3.38,4.64,1.0,0.64,0.66,0.0,0.0,0.0,0.4,93.07000000000001,33.0,2.0,1.0,641.0,185.42,190.5,3.22,3.82,1.0,0.29,0.5,0.0,0.66,2.18,0.8,93.07000000000001,24.0,1.0,2.0,682.0
0,190.5,195.58,2.28,3.97,0.0,0.52,0.7,1.6,0.56,4.96,0.66,93.07000000000001,30.0,4.0,0.0,733.0,185.42,190.5,3.22,3.82,1.0,0.29,0.5,0.0,0.66,2.18,0.8,93.07000000000001,24.0,1.0,2.0,682.0
0,185.42,190.5,3.22,3.82,1.0,0.29,0.5,0.0,0.66,2.18,0.8,93.07000000000001,24.0,1.0,2.0,682.0,187.96,190.5,6.8,4.0,1.0,0.54,0.59,0.0,1.0,0.6,1.0,93.07000000000001,30.0,1.0,2.0,601.0
0,190.5,187.96,3.14,3.08,0.0,0.31,0.51,0.8,0.16,0.89,0.48,77.18,36.0,5.0,6.0,2434.0,172.72,177.8,2.36,2.62,0.0,0.42,0.62,0.2,0.42,3.08,0.71,77.18,37.0,10.0,5.0,3314.0
0,190.5,187.96,3.14,3.08,0.0,0.31,0.51,0.8,0.16,0.89,0.48,77.18,36.0,5.0,6.0,2434.0,185.42,187.96,3.91,3.29,1.0,0.48,0.58,1.3,1.0,0.66,0.68,77.18,37.0,1.0,2.0,466.0
0,182.88,190.5,2.63,3.76,0.0,0.53,0.56,1.7,0.46,1.6,0.62,77.18,36.0,13.0,10.0,3926.0,190.5,187.96,3.14,3.08,0.0,0.31,0.51,0.8,0.16,0.89,0.48,77.18,36.0,5.0,6.0,2434.0
0,190.5,187.96,3.14,3.08,0.0,0.31,0.51,0.8,0.16,0.89,0.48,77.18,36.0,5.0,6.0,2434.0,190.5,203.2,2.0,4.04,0.0,0.5,0.56,0.4,0.46,2.71,0.59,77.18,30.0,12.0,4.0,3537.0
0,190.5,187.96,3.14,3.08,0.0,0.31,0.51,0.8,0.16,0.89,0.48,77.18,36.0,5.0,6.0,2434.0,172.72,182.88,3.64,4.18,0.0,0.49,0.64,0.0,1.0,2.02,0.66,77.18,35.0,2.0,2.0,1045.0
0,175.26,177.8,3.08,3.49,0.0,0.41,0.64,0.4,0.64,0.73,0.63,77.18,34.0,13.0,8.0,4782.0,190.5,187.96,3.14,3.08,0.0,0.31,0.51,0.8,0.16,0.89,0.48,77.18,36.0,5.0,6.0,2434.0
0,190.5,187.96,3.14,3.08,0.0,0.31,0.51,0.8,0.16,0.89,0.48,77.18,36.0,5.0,6.0,2434.0,180.34,185.42000000000002,2.7,3.68,1.0,0.51,0.56,0.0,0.33,1.5,0.61,77.18,29.0,2.0,2.0,1200.0
0,190.5,187.96,3.14,3.08,0.0,0.31,0.51,0.8,0.16,0.89,0.48,77.18,36.0,5.0,6.0,2434.0,185.42,187.96,2.49,3.12,0.0,0.41,0.55,0.0,0.32,1.29,0.75,83.99000000000001,30.0,9.0,4.0,3502.0
0,190.5,187.96,3.14,3.08,0.0,0.31,0.51,0.8,0.16,0.89,0.48,77.18,36.0,5.0,6.0,2434.0,182.88,185.42000000000002,3.51,5.16,1.0,0.52,0.61,0.0,0.5,0.63,0.64,77.18,36.0,6.0,2.0,1912.0
0,190.5,187.96,3.14,3.08,0.0,0.31,0.51,0.8,0.16,0.89,0.48,77.18,36.0,5.0,6.0,2434.0,185.42,200.66,3.85,3.85,0.0,0.43,0.64,1.7,0.4,1.12,0.5,77.18,33.0,1.0,2.0,706.0
0,190.5,187.96,3.14,3.08,0.0,0.31,0.51,0.8,0.16,0.89,0.48,77.18,36.0,5.0,6.0,2434.0,182.88,187.96,1.93,1.89,1.0,0.46,0.58,0.4,0.29,1.03,0.65,77.18,26.0,4.0,2.0,1389.0
0,190.5,190.5,1.84,3.21,0.0,0.58,0.5,2.4,0.36,1.35,0.28,83.99000000000001,42.0,4.0,4.0,1173.0,187.96,195.58,5.0,4.79,1.0,0.41,0.6,0.3,0.28,0.56,1.0,83.99000000000001,36.0,4.0,5.0,1730.0
0,187.96,195.58,5.0,4.79,1.0,0.41,0.6,0.3,0.28,0.56,1.0,83.99000000000001,36.0,4.0,5.0,1730.0,187.96,195.58,2.39,1.93,0.0,0.27,0.67,0.9,0.33,0.47,0.79,93.07000000000001,37.0,3.0,3.0,1422.0
0,187.96,193.04,2.99,3.78,0.0,0.44,0.57,0.4,0.19,0.29,0.59,83.99000000000001,31.0,9.0,9.0,4148.0,187.96,195.58,5.0,4.79,1.0,0.41,0.6,0.3,0.28,0.56,1.0,83.99000000000001,36.0,4.0,5.0,1730.0
0,177.8,198.12,2.61,2.26,0.0,0.45,0.56,0.9,0.47,1.93,0.78,93.07000000000001,33.0,5.0,6.0,1894.0,187.96,195.58,5.0,4.79,1.0,0.41,0.6,0.3,0.28,0.56,1.0,83.99000000000001,36.0,4.0,5.0,1730.0
0,187.96,190.5,5.76,3.63,0.0,0.34,0.55,0.7,0.3,0.65,0.8,83.99000000000001,31.0,4.0,6.0,2206.0,187.96,195.58,5.0,4.79,1.0,0.41,0.6,0.3,0.28,0.56,1.0,83.99000000000001,36.0,4.0,5.0,1730.0
0,187.96,190.5,2.17,2.35,1.0,0.34,0.6,0.8,0.44,0.69,0.63,93.07000000000001,41.0,18.0,7.0,6108.0,187.96,195.58,5.0,4.79,1.0,0.41,0.6,0.3,0.28,0.56,1.0,83.99000000000001,36.0,4.0,5.0,1730.0
0,187.96,195.58,5.0,4.79,1.0,0.41,0.6,0.3,0.28,0.56,1.0,83.99000000000001,36.0,4.0,5.0,1730.0,198.12,205.74,1.78,4.06,1.0,0.71,0.6,0.2,0.83,1.17,0.53,93.07000000000001,44.0,4.0,5.0,2038.0
0,187.96,190.5,3.86,2.03,0.0,0.48,0.35,0.5,0.0,0.0,0.36,93.07000000000001,39.0,4.0,6.0,1126.0,187.96,195.58,5.0,4.79,1.0,0.41,0.6,0.3,0.28,0.56,1.0,83.99000000000001,36.0,4.0,5.0,1730.0
0,187.96,195.58,5.0,4.79,1.0,0.41,0.6,0.3,0.28,0.56,1.0,83.99000000000001,36.0,4.0,5.0,1730.0,180.34,180.34,5.39,3.33,0.0,0.43,0.43,0.0,0.41,2.77,0.0,93.07000000000001,36.0,1.0,2.0,619.0
0,170.18,175.26,2.01,2.04,0.0,0.44,0.5,1.1,0.48,3.63,0.63,65.83,39.0,20.0,8.0,7264.0,165.1,173.86700206912178,5.79,1.58,1.0,0.54,0.15,0.0,0.0,0.0,0.0,69.916,41.0,0.0,1.0,228.0
0,175.26,187.96,2.56,2.55,0.0,0.49,0.6,0.6,0.45,1.71,0.91,77.18,35.0,14.0,3.0,3584.0,170.18,177.43378112438384,1.56,2.34,0.0,0.52,0.58,2.8,0.27,2.02,0.0,76.272,35.0,3.0,2.0,1327.0
0,175.26,187.96,2.56,2.55,0.0,0.49,0.6,0.6,0.45,1.71,0.91,77.18,35.0,14.0,3.0,3584.0,175.26,180.34,2.74,3.99,1.0,0.43,0.63,0.2,0.5,1.04,0.62,83.99000000000001,26.0,8.0,2.0,2697.0
0,177.8,185.42000000000002,2.21,1.79,0.0,0.36,0.63,0.4,0.48,2.51,0.64,77.18,40.0,15.0,10.0,6236.0,175.26,187.96,2.56,2.55,0.0,0.49,0.6,0.6,0.45,1.71,0.91,77.18,35.0,14.0,3.0,3584.0
0,175.26,187.96,2.56,2.55,0.0,0.49,0.6,0.6,0.45,1.71,0.91,77.18,35.0,14.0,3.0,3584.0,177.8,177.8,2.9,4.05,1.0,0.48,0.63,0.1,0.33,0.48,0.85,77.18,31.0,9.0,5.0,3769.0
0,175.26,187.96,2.56,2.55,0.0,0.49,0.6,0.6,0.45,1.71,0.91,77.18,35.0,14.0,3.0,3584.0,180.34,184.567339234908,2.53,1.27,1.0,0.29,0.5,0.0,0.0,0.0,0.0,77.18,35.0,0.0,1.0,172.0
0,175.26,187.96,2.56,2.55,0.0,0.49,0.6,0.6,0.45,1.71,0.91,77.18,35.0,14.0,3.0,3584.0,177.8,175.26,2.02,3.72,1.0,0.51,0.6,0.0,0.44,3.14,0.5,77.18,39.0,2.0,3.0,897.0
0,175.26,187.96,2.56,2.55,0.0,0.49,0.6,0.6,0.45,1.71,0.91,77.18,35.0,14.0,3.0,3584.0,180.34,184.567339234908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.18,32.0,0.0,2.0,319.0
0,175.26,193.04,2.37,3.14,0.0,0.47,0.6,0.0,0.4,0.91,0.64,77.18,34.0,7.0,5.0,2266.0,175.26,187.96,2.56,2.55,0.0,0.49,0.6,0.6,0.45,1.71,0.91,77.18,35.0,14.0,3.0,3584.0
0,182.88,185.42000000000002,2.97,3.91,0.0,0.44,0.7,0.0,0.7,1.18,0.6,77.18,28.0,5.0,4.0,1755.0,175.26,187.96,2.56,2.55,0.0,0.49,0.6,0.6,0.45,1.71,0.91,77.18,35.0,14.0,3.0,3584.0
0,182.88,193.04,2.8,3.75,0.0,0.42,0.62,0.4,0.47,1.77,0.88,77.18,28.0,9.0,4.0,3182.0,175.26,187.96,2.56,2.55,0.0,0.49,0.6,0.6,0.45,1.71,0.91,77.18,35.0,14.0,3.0,3584.0
0,187.96,190.5,2.42,3.78,0.0,0.39,0.56,1.2,0.52,0.59,0.39,77.18,33.0,12.0,7.0,4505.0,175.26,187.96,2.56,2.55,0.0,0.49,0.6,0.6,0.45,1.71,0.91,77.18,35.0,14.0,3.0,3584.0
0,175.26,187.96,2.56,2.55,0.0,0.49,0.6,0.6,0.45,1.71,0.91,77.18,35.0,14.0,3.0,3584.0,182.88,187.96,2.27,2.67,0.0,0.49,0.56,1.0,0.53,2.03,0.72,83.99000000000001,38.0,14.0,11.0,5454.0
0,180.34,177.8,5.25,3.3,0.0,0.45,0.5,0.0,0.6,2.41,0.33,70.37,29.0,1.0,2.0,439.0,175.26,187.96,2.56,2.55,0.0,0.49,0.6,0.6,0.45,1.71,0.91,77.18,35.0,14.0,3.0,3584.0
